,Name,Price,Date,Bids,Condition,Type,Location
797,Venusaur 15/102 base set,£2.40,Sold 18 Apr 2024,7 bids,Pre-owned,Auction,United Kingdom
798,Venusaur 15/102 base set,£45.01,Sold 17 Apr 2024,39 bids,Pre-owned,Auction,United Kingdom
799,Venusaur 15/102 base set,£33.79,Sold 16 Apr 2024,15 bids,Pre-owned,Auction,United Kingdom
800,Venusaur 15/102 base set,£33.02,Sold 16 Apr 2024,12 bids,Pre-owned,Auction,United Kingdom
801,Venusaur 15/102 base set,£45.00,Sold 15 Apr 2024,18 bids,Pre-owned,Auction,United Kingdom
802,Venusaur 15/102 base set,£46.00,Sold 14 Apr 2024,19 bids,Pre-owned,Auction,United Kingdom
803,Venusaur 15/102 base set,£68.00,Sold 14 Apr 2024,12 bids,New (other),Auction,United Kingdom
804,Venusaur 15/102 base set,£46.00,Sold 14 Apr 2024,15 bids,Pre-owned,Auction,United Kingdom
805,Venusaur 15/102 base set,£4.70,Sold 14 Apr 2024,7 bids,Pre-owned,Auction,United Kingdom
806,Venusaur 15/102 base set,£111.00,Sold 14 Apr 2024,26 bids,Pre-owned,Auction,United Kingdom
807,Venusaur 15/102 base set,£7.50,Sold 13 Apr 2024,1 bid,Pre-owned,Auction,United Kingdom
808,Venusaur 15/102 base set,£70.00,Sold 13 Apr 2024,8 bids,Pre-owned,Auction,United Kingdom
809,Venusaur 15/102 base set,£56.00,Sold 12 Apr 2024,6 bids,Pre-owned,Auction,United Kingdom
810,Venusaur 15/102 base set,£18.76,Sold 8 Jul 2024,13 bids,Pre-owned,Auction,European Union
811,Venusaur 15/102 base set,£77.07,Sold 8 Jul 2024,14 bids,Pre-owned,Auction,European Union
812,Venusaur 15/102 base set,£44.33,Sold 7 Jul 2024,15 bids,New (other),Auction,European Union
813,Venusaur 15/102 base set,£57.80,Sold 7 Jul 2024,13 bids,New (other),Auction,European Union
814,Venusaur 15/102 base set,£8.11,Sold 7 Jul 2024,1 bid,Pre-owned,Auction,European Union
815,Venusaur 15/102 base set,£61.86,Sold 6 Jul 2024,21 bids,New (other),Auction,European Union
816,Venusaur 15/102 base set,£28.80,Sold 6 Jul 2024,14 bids,New (other),Auction,European Union
817,Venusaur 15/102 base set,£9.13,Sold 4 Jul 2024,2 bids,Pre-owned,Auction,European Union
818,Venusaur 15/102 base set,£36.00,Sold 4 Jul 2024,22 bids,Pre-owned,Auction,European Union
819,Venusaur 15/102 base set,£36.00,Sold 30 Jun 2024,11 bids,New (other),Auction,European Union
820,Venusaur 15/102 base set,£36.00,Sold 30 Jun 2024,12 bids,New (other),Auction,European Union
821,Venusaur 15/102 base set,£38.40,Sold 30 Jun 2024,15 bids,New (other),Auction,European Union
822,Venusaur 15/102 base set,£9.63,Sold 30 Jun 2024,13 bids,Pre-owned,Auction,European Union
823,Venusaur 15/102 base set,£135.89,Sold 29 Jun 2024,28 bids,New (other),Auction,European Union
824,Venusaur 15/102 base set,£61.20,Sold 27 Jun 2024,15 bids,New (other),Auction,European Union
825,Venusaur 15/102 base set,£381.14,Sold 27 Jun 2024,40 bids,Pre-owned,Auction,European Union
826,Venusaur 15/102 base set,£57.80,Sold 27 Jun 2024,16 bids,Pre-owned,Auction,European Union
827,Venusaur 15/102 base set,£73.02,Sold 21 Jun 2024,1 bid,Pre-owned,Auction,European Union
828,Venusaur 15/102 base set,£8.11,Sold 18 Jun 2024,1 bid,Pre-owned,Auction,European Union
829,Venusaur 15/102 base set,£20.79,Sold 16 Jun 2024,12 bids,Pre-owned,Auction,European Union
830,Venusaur 15/102 base set,£343.11,Sold 16 Jun 2024,43 bids,Pre-owned,Auction,European Union
831,Venusaur 15/102 base set,£40.06,Sold 16 Jun 2024,2 bids,Pre-owned,Auction,European Union
832,Venusaur 15/102 base set,£103.44,Sold 15 Jun 2024,47 bids,Pre-owned,Auction,European Union
833,Venusaur 15/102 base set,£11.16,Sold 14 Jun 2024,15 bids,Pre-owned,Auction,European Union
834,Venusaur 15/102 base set,£252.68,Sold 12 Jun 2024,1 bid,New (other),Auction,European Union
835,Venusaur 15/102 base set,£4.56,Sold 9 Jun 2024,5 bids,Pre-owned,Auction,European Union
836,Venusaur 15/102 base set,£57.27,Sold 6 Jun 2024,26 bids,Pre-owned,Auction,European Union
837,Venusaur 15/102 base set,£39.60,Sold 3 Jun 2024,11 bids,New (other),Auction,European Union
838,Venusaur 15/102 base set,£722.56,Sold 31 May 2024,45 bids,New (other),Auction,European Union
839,Venusaur 15/102 base set,£92.80,Sold 30 May 2024,5 bids,Pre-owned,Auction,European Union
840,Venusaur 15/102 base set,£8.11,Sold 28 May 2024,1 bid,Pre-owned,Auction,European Union
841,Venusaur 15/102 base set,£61.20,Sold 23 May 2024,12 bids,New (other),Auction,European Union
842,Venusaur 15/102 base set,£8.11,Sold 20 May 2024,1 bid,Pre-owned,Auction,European Union
843,Venusaur 15/102 base set,£87.21,Sold 20 May 2024,16 bids,Pre-owned,Auction,European Union
844,Venusaur 15/102 base set,£8.11,Sold 17 May 2024,1 bid,Pre-owned,Auction,European Union
845,Venusaur 15/102 base set,£79.10,Sold 16 May 2024,18 bids,Pre-owned,Auction,European Union
846,Venusaur 15/102 base set,£149.58,Sold 14 May 2024,19 bids,New (other),Auction,European Union
847,Venusaur 15/102 base set,£8.11,Sold 13 May 2024,1 bid,Pre-owned,Auction,European Union
848,Venusaur 15/102 base set,£81.13,Sold 12 May 2024,38 bids,Pre-owned,Auction,European Union
849,Venusaur 15/102 base set,£51.72,Sold 10 May 2024,13 bids,New (other),Auction,European Union
850,Venusaur 15/102 base set,£64.90,Sold 10 May 2024,1 bid,New (other),Auction,European Union
851,Venusaur 15/102 base set,£8.11,Sold 9 May 2024,1 bid,Pre-owned,Auction,European Union
852,Venusaur 15/102 base set,£104.45,Sold 9 May 2024,20 bids,Pre-owned,Auction,European Union
853,Venusaur 15/102 base set,£16.73,Sold 6 May 2024,17 bids,Pre-owned,Auction,European Union
854,Venusaur 15/102 base set,£20.79,Sold 5 May 2024,26 bids,Pre-owned,Auction,European Union
855,Venusaur 15/102 base set,£13.69,Sold 3 May 2024,4 bids,Pre-owned,Auction,European Union
856,Venusaur 15/102 base set,£131.84,Sold 2 May 2024,1 bid,New (other),Auction,European Union
857,Venusaur 15/102 base set,£15.21,Sold 1 May 2024,1 bid,Pre-owned,Auction,European Union
858,Venusaur 15/102 base set,£70.99,Sold 29 Apr 2024,22 bids,Pre-owned,Auction,European Union
859,Venusaur 15/102 base set,£5.58,Sold 28 Apr 2024,5 bids,Pre-owned,Auction,European Union
860,Venusaur 15/102 base set,£18.76,Sold 25 Apr 2024,13 bids,Pre-owned,Auction,European Union
861,Venusaur 15/102 base set,£50.40,Sold 25 Apr 2024,10 bids,New (other),Auction,European Union
862,Venusaur 15/102 base set,£13.18,Sold 25 Apr 2024,9 bids,New (other),Auction,European Union
863,Venusaur 15/102 base set,£21.30,Sold 19 Apr 2024,10 bids,Pre-owned,Auction,European Union
864,Venusaur 15/102 base set,£8.11,Sold 18 Apr 2024,1 bid,Pre-owned,Auction,European Union
865,Venusaur 15/102 base set,£36.00,Sold 18 Apr 2024,20 bids,Pre-owned,Auction,European Union
866,Venusaur 15/102 base set,£129.35,Sold 16 Apr 2024,15 bids,Pre-owned,Auction,European Union
867,Venusaur 15/102 base set,£15.72,Sold 15 Apr 2024,16 bids,Pre-owned,Auction,European Union
868,Charizard 4/102 base set,£149.99,Sold 10 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
869,Charizard 4/102 base set,£295.95,Sold 10 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
870,Charizard 4/102 base set,£349.95,Sold 10 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
871,Charizard 4/102 base set,£80.00,Sold 9 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
872,Charizard 4/102 base set,£90.00,Sold 8 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
873,Charizard 4/102 base set,£193.67,Sold 8 Jul 2024,N/A,New (other),Buy it now,United Kingdom
874,Charizard 4/102 base set,£195.00,Sold 7 Jul 2024,N/A,New (other),Buy it now,United Kingdom
875,Charizard 4/102 base set,£624.99,Sold 7 Jul 2024,N/A,New (other),Buy it now,United Kingdom
876,Charizard 4/102 base set,£149.99,Sold 7 Jul 2024,N/A,New (other),Buy it now,United Kingdom
877,Charizard 4/102 base set,£195.00,Sold 7 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
878,Charizard 4/102 base set,£110.00,Sold 6 Jul 2024,N/A,New (other),Buy it now,United Kingdom
879,Charizard 4/102 base set,£79.99,Sold 6 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
880,Charizard 4/102 base set,£200.00,Sold 6 Jul 2024,N/A,New (other),Buy it now,United Kingdom
881,Charizard 4/102 base set,£70.00,Sold 6 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
882,Charizard 4/102 base set,£169.95,Sold 6 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
883,Charizard 4/102 base set,£300.00,Sold 5 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
884,Charizard 4/102 base set,£129.99,Sold 5 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
885,Charizard 4/102 base set,£80.00,Sold 4 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
886,Charizard 4/102 base set,£179.00,Sold 4 Jul 2024,N/A,New (other),Buy it now,United Kingdom
887,Charizard 4/102 base set,£210.00,Sold 3 Jul 2024,N/A,New (other),Buy it now,United Kingdom
888,Charizard 4/102 base set,£125.00,Sold 2 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
889,Charizard 4/102 base set,£105.00,Sold 2 Jul 2024,N/A,New (other),Buy it now,United Kingdom
890,Charizard 4/102 base set,£195.00,Sold 2 Jul 2024,N/A,New (other),Buy it now,United Kingdom
891,Charizard 4/102 base set,£105.00,Sold 1 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
892,Charizard 4/102 base set,£80.00,Sold 1 Jul 2024,N/A,Pre-owned,Buy it now,United Kingdom
893,Charizard 4/102 base set,£500.00,Sold 30 Jun 2024,N/A,New (other),Buy it now,United Kingdom
894,Charizard 4/102 base set,£215.00,Sold 30 Jun 2024,N/A,New (other),Buy it now,United Kingdom
895,Charizard 4/102 base set,£197.79,Sold 30 Jun 2024,N/A,New (other),Buy it now,United Kingdom
896,Charizard 4/102 base set,£149.95,Sold 30 Jun 2024,N/A,New (other),Buy it now,United Kingdom
897,Charizard 4/102 base set,£289.99,Sold 30 Jun 2024,N/A,New (other),Buy it now,United Kingdom
898,Charizard 4/102 base set,£119.99,Sold 30 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
899,Charizard 4/102 base set,£114.95,Sold 30 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
900,Charizard 4/102 base set,£225.00,Sold 29 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
901,Charizard 4/102 base set,£250.00,Sold 29 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
902,Charizard 4/102 base set,£189.00,Sold 29 Jun 2024,N/A,New (other),Buy it now,United Kingdom
903,Charizard 4/102 base set,£289.00,Sold 29 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
904,Charizard 4/102 base set,£999.99,Sold 29 Jun 2024,N/A,New (other),Buy it now,United Kingdom
905,Charizard 4/102 base set,£140.00,Sold 29 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
906,Charizard 4/102 base set,£140.00,Sold 29 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
907,Charizard 4/102 base set,£490.00,Sold 28 Jun 2024,N/A,New (other),Buy it now,United Kingdom
908,Charizard 4/102 base set,£468.00,Sold 28 Jun 2024,N/A,New (other),Buy it now,United Kingdom
909,Charizard 4/102 base set,£195.00,Sold 28 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
910,Charizard 4/102 base set,£290.00,Sold 28 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
911,Charizard 4/102 base set,£200.00,Sold 26 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
912,Charizard 4/102 base set,£149.99,Sold 26 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
913,Charizard 4/102 base set,£99.99,Sold 26 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
914,Charizard 4/102 base set,£480.00,Sold 26 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
915,Charizard 4/102 base set,£150.60,Sold 26 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
916,Charizard 4/102 base set,£165.00,Sold 24 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
917,Charizard 4/102 base set,"£1,000.00",Sold 24 Jun 2024,N/A,New (other),Buy it now,United Kingdom
918,Charizard 4/102 base set,£599.99,Sold 24 Jun 2024,N/A,New (other),Buy it now,United Kingdom
919,Charizard 4/102 base set,£199.00,Sold 23 Jun 2024,N/A,New (other),Buy it now,United Kingdom
920,Charizard 4/102 base set,£230.00,Sold 23 Jun 2024,N/A,New (other),Buy it now,United Kingdom
921,Charizard 4/102 base set,£350.00,Sold 23 Jun 2024,N/A,New (other),Buy it now,United Kingdom
922,Charizard 4/102 base set,£200.00,Sold 23 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
923,Charizard 4/102 base set,£400.00,Sold 23 Jun 2024,N/A,New (other),Buy it now,United Kingdom
924,Charizard 4/102 base set,£169.99,Sold 23 Jun 2024,N/A,New (other),Buy it now,United Kingdom
925,Charizard 4/102 base set,£80.00,Sold 22 Jun 2024,N/A,New (other),Buy it now,United Kingdom
926,Charizard 4/102 base set,£89.99,Sold 22 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
927,Charizard 4/102 base set,£590.00,Sold 22 Jun 2024,N/A,New (other),Buy it now,United Kingdom
928,Charizard 4/102 base set,£628.00,Sold 22 Jun 2024,N/A,New (other),Buy it now,United Kingdom
929,Charizard 4/102 base set,£165.00,Sold 22 Jun 2024,N/A,New (other),Buy it now,United Kingdom
930,Charizard 4/102 base set,£500.00,Sold 22 Jun 2024,N/A,New (other),Buy it now,United Kingdom
931,Charizard 4/102 base set,£160.00,Sold 22 Jun 2024,N/A,New (other),Buy it now,United Kingdom
932,Charizard 4/102 base set,£389.99,Sold 22 Jun 2024,N/A,New (other),Buy it now,United Kingdom
933,Charizard 4/102 base set,£212.46,Sold 21 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
934,Charizard 4/102 base set,£169.37,Sold 21 Jun 2024,N/A,New (other),Buy it now,United Kingdom
935,Charizard 4/102 base set,£67.50,Sold 21 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
936,Charizard 4/102 base set,£165.00,Sold 21 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
937,Charizard 4/102 base set,£59.99,Sold 21 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
938,Charizard 4/102 base set,£90.00,Sold 20 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
939,Charizard 4/102 base set,£160.00,Sold 20 Jun 2024,N/A,New (other),Buy it now,United Kingdom
940,Charizard 4/102 base set,£330.00,Sold 19 Jun 2024,N/A,New (other),Buy it now,United Kingdom
941,Charizard 4/102 base set,£300.00,Sold 19 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
942,Charizard 4/102 base set,£176.00,Sold 19 Jun 2024,N/A,New (other),Buy it now,United Kingdom
943,Charizard 4/102 base set,£199.99,Sold 19 Jun 2024,N/A,New (other),Buy it now,United Kingdom
944,Charizard 4/102 base set,£59.99,Sold 19 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
945,Charizard 4/102 base set,£184.99,Sold 14 Apr 2024,N/A,New (other),Buy it now,United Kingdom
946,Charizard 4/102 base set,£74.99,Sold 18 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
947,Charizard 4/102 base set,£250.00,Sold 18 Jun 2024,N/A,New (other),Buy it now,United Kingdom
948,Charizard 4/102 base set,£150.85,Sold 17 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
949,Charizard 4/102 base set,£289.00,Sold 17 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
950,Charizard 4/102 base set,£35.00,Sold 17 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
951,Charizard 4/102 base set,£200.00,Sold 17 Jun 2024,N/A,New (other),Buy it now,United Kingdom
952,Charizard 4/102 base set,£149.99,Sold 17 Jun 2024,N/A,New (other),Buy it now,United Kingdom
953,Charizard 4/102 base set,£59.95,Sold 16 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
954,Charizard 4/102 base set,£45.00,Sold 16 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
955,Charizard 4/102 base set,£200.00,Sold 16 Jun 2024,N/A,New (other),Buy it now,United Kingdom
956,Charizard 4/102 base set,£189.99,Sold 15 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
957,Charizard 4/102 base set,£169.99,Sold 15 Jun 2024,N/A,New (other),Buy it now,United Kingdom
958,Charizard 4/102 base set,£115.00,Sold 15 Jun 2024,N/A,New (other),Buy it now,United Kingdom
959,Charizard 4/102 base set,£100.00,Sold 15 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
960,Charizard 4/102 base set,£135.00,Sold 15 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
961,Charizard 4/102 base set,£99.99,Sold 15 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
962,Charizard 4/102 base set,£195.00,Sold 15 Jun 2024,N/A,New (other),Buy it now,United Kingdom
963,Charizard 4/102 base set,£999.99,Sold 14 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
964,Charizard 4/102 base set,£90.00,Sold 14 Jun 2024,N/A,New (other),Buy it now,United Kingdom
965,Charizard 4/102 base set,£159.99,Sold 14 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
966,Charizard 4/102 base set,£149.99,Sold 14 Jun 2024,N/A,New (other),Buy it now,United Kingdom
967,Charizard 4/102 base set,£139.95,Sold 14 Jun 2024,N/A,New (other),Buy it now,United Kingdom
968,Charizard 4/102 base set,£180.00,Sold 14 Jun 2024,N/A,New (other),Buy it now,United Kingdom
969,Charizard 4/102 base set,£220.00,Sold 14 Jun 2024,N/A,New (other),Buy it now,United Kingdom
970,Charizard 4/102 base set,£255.00,Sold 13 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
971,Charizard 4/102 base set,£325.00,Sold 13 Jun 2024,N/A,New (other),Buy it now,United Kingdom
972,Charizard 4/102 base set,£89.99,Sold 12 Jun 2024,N/A,New (other),Buy it now,United Kingdom
973,Charizard 4/102 base set,£2.95,Sold 12 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
974,Charizard 4/102 base set,£109.99,Sold 21 May 2024,N/A,New (other),Buy it now,United Kingdom
975,Charizard 4/102 base set,£115.00,Sold 9 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
976,Charizard 4/102 base set,£209.99,Sold 9 Jun 2024,N/A,New (other),Buy it now,United Kingdom
977,Charizard 4/102 base set,£169.99,Sold 9 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
978,Charizard 4/102 base set,£139.95,Sold 8 Jun 2024,N/A,New (other),Buy it now,United Kingdom
979,Charizard 4/102 base set,£339.99,Sold 8 Jun 2024,N/A,New (other),Buy it now,United Kingdom
980,Charizard 4/102 base set,£225.00,Sold 8 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
